target_hash,rank_bin_upper,dc_datacenter,dc_domain,dc_provider,tag
cdf05736a369168efb18f510406c5414d142bfc3b977fc712f2dc04a5e39c6c8,1000,NOT_DC,NOT_DC,NOT_DC,"['Auctions', 'Ecommerce/Shopping']"
109ccfc8ef5d535a215186d1e142097c889b7a9651f4e60275b9ec2a524c97fe,29000,Amazon AWS,NOT_DC,amazon aws,['Travel']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,82000,,,,['Unknown()']
c8f3ec84b7cb740ace2738405b78249741366fe92fff2cf7756914ba45699879,20000,cloudflare,NOT_DC,cloudflare,['P2P/File sharing']
f0dc0dbc608a68cee5901f40c8587e28cc03ab47acf4fb6019eff3fc6b11e471,44000,NOT_DC,NOT_DC,NOT_DC,['Science and Technology']
bc2f86093396461506d9837ae5e21789663ce1f0f14d7fc7db3501cc94038f3f,41000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
87f2fb0e463aedb697606023364d879f7b7bcb2baef98b5ef8d2439ded0e943b,74000,Dedicated Server Hosting,NOT_DC,dedicated server,['Entertainment']
f2df99c703aced77d0795eb6d0179155040d1cb02f932efb7e1b8584a2217588,28000,cloudflare,NOT_DC,cloudflare,['Unknown()']
ca1913b93e09c3e4a7c4d617ffce637b51e3e28f634d9fbe170cfad275f278b1,54000,"Akamai Technologies, Inc.",www.akamai.com,akamai,['Recipes and Food']
b748a965b5a1be7e9376f9c0c81187377410be9a7de2c4c7110fd5c95de907a3,89000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Politics']
d2d66f8d9c56330f86c65a88110f24128e1d69d76bd5d5bffc81d8052231c04e,86000,OVH SAS,proof.ovh.net,ovh proof,['Freeware and Shareware']
486b0af486fba1cbb144388105e66a1ef93b65479dabd995432e6e7952ddb06c,95000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
1616abd4172cca2eab10994beca70b283d6a8c2f736512fa1f22dfaa1639191f,62000,cloudflare,NOT_DC,cloudflare,"['Cryptocurrency', 'Financial Institutions']"
4751cc56d1b9bbed696b2b0ddd0728a63fed6b46bb97815eb1a05bc560f3bfce,81000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
af0f993348d160b775061dd357481a7e4dad26d00a95102c2fdf29c115233991,4000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
3d17abbd51bc96bf8d981526a05eb373b8b334ac0595fb3b9cdbf6fc02f28270,69000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Ecommerce/Shopping']
189394c7f5ee5d1006e031e8ba0299391595465a3ab698f70f8dd6d27a5102a8,8000,NOT_DC,NOT_DC,NOT_DC,['Jobs/Employment']
746b2b4597ab6cd3fdc59eee220cf55978035f74f67827feeef343c0d7bdc029,84000,IP Volume inc,ipvolume.net,ip ipvolume,"['Sexuality', 'Pornography', 'Nudity']"
3b1b51222cc2bca324a47d61e5914749da0adeef203972f35e0310f26699614f,82000,Amazon AWS,NOT_DC,amazon aws,['Software/Technology']
1b1e06863404f404de6add6eb97390ad9ca21d0537a767542da48f49d855e248,57000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,"['Television', 'Entertainment']"
ae59cc31b265797895bfd2aab9c08be90e875a4638bbba4d977cb4c920ce4d35,98000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Not Actionable']
1a821093fd45c4ba201c9e31dab9da244b8330859a1c486517578fad632689d6,61000,digitalocean,NOT_DC,digitalocean,['Software/Technology']
e7992b0ed8ac994c906680d8a14404481c6a6eff5d3fee36033237e78fc688cf,66000,NOT_DC,NOT_DC,NOT_DC,['Search Engines']
0661042b50b9418fd5e07e072d0c2c73af6de3b39dbf7b3ca8b3891ed10401f6,13000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
ef9706a997cc3b6e116906751de74c3285f6a8c3ff58593e520eab5643ab7a39,22000,alibaba,NOT_DC,alibaba,['Financial Institutions']
e4043864f33a61053380e16fe4066653e71d16468eddd5f63c25d704ea8850a1,94000,NOT_DC,NOT_DC,NOT_DC,['Software/Technology']
649c1527dc5558be0162b7836036ec8aaaefb4949269a45a932c47d44b8d0809,38000,cloudflare,NOT_DC,cloudflare,['Pornography']
5d5d964090952763ca6810081dba196c5496f20a3e592a19b363fd46b83f179c,31000,Google LLC,www.google.com,google,['Personal Sites']
ee1d4db8b0f53af5923112a721f149aaf78cfad7440f2c46a1fbe6c572f6722c,6000,NOT_DC,NOT_DC,NOT_DC,"['Business Services', 'Travel']"
8c5515471bb072bf8d725163cb0196d1803c5e5b114cc6a64393a28f466062bd,18000,Aruba S.p.A.,www.aruba.it,aruba it,['Forums/Message boards']
6264ba353709be223569c6375cda1eeae7600e2c35a3d7e175c06e127c50933e,90000,Host Europe GmbH,www.hosteurope.de,host europe,['Ecommerce/Shopping']
d60d4c67ea257f3c5e67da29ade7973b896dffb47666b527dbb48ffa7e1c7e33,17000,Amazon AWS,NOT_DC,amazon aws,"['Animals and Pets', 'Television']"
46ebfec1c77970c1bf6bcd3886168fb48506fb7c95ef7d6949c6a3e08be6dc0b,60000,SAKURA Internet Inc.,www.sakura.ad.jp,sakura internet,['Adult Themes']
0ac7c25ff2e3b3425ebaf48c6456e569dc471bd43e9bf042576b3cd999b950d2,34000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Health and Medicine']
db38e427f17569de0e0dbbe114919ee1def5f1c96caee2e13145b9435871585e,91000,XSERVER Inc.,xserver.ua,ua xserver,['Games']
724a60cbb9446494e29a19bfc08251e9fe9dc21e96cd6cb3b0ff3a27db65a004,14000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
9ba8af4691d61a9d5b51751b24c0f31f4ab8a9737b157e5a16740327d8739218,68000,OVH SAS,proof.ovh.net,ovh proof,['Online Trading']
170960b68512013b465ec5a2d90f66959eb67e48d817f03ee673b8cb685cc4d3,90000,cloudflare,NOT_DC,cloudflare,['Financial Institutions']
1d6489536237cbaf7d6a31c9f6456db656614c240575949023f6cf845a4e3e40,70000,OVH SAS,proof.ovh.net,ovh proof,['News/Media']
9287722e3d43a17c060639d2cd214602f39bba600bccf1f49c1471879abdb5a8,16000,cloudflare,NOT_DC,cloudflare,['Unknown()']
e65af381f8c77e7777a9a9026f47c656e46be818ff75bcb918b216ed892085b7,8000,cloudflare,NOT_DC,cloudflare,['Streaming Video']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,86000,,,,['Search Engines']
9e0ac24c583b8b1f6e7e1a833e8c96f05ff49b0b6baec09c8c7f1ec4a8258da6,59000,Incapsula Inc,www.imperva.com,imperva incapsula,['Ecommerce/Shopping']
49d20c0d87fd3bc65a1ab9f862e7630b0a69810907e89176ef80c286679f5b24,68000,NOT_DC,NOT_DC,NOT_DC,['Parked Domains']
8be7bd87ccecfaf78c7e3b11bc42fd921c25c02b0b8f857a2fa24b5021c641f8,15000,NOT_DC,NOT_DC,NOT_DC,"['Science and Technology', 'Business Services']"
da4745c62db9378b43cd6a615b82cfeab6e540c1b9405a185cc3eece11eb966b,51000,cloudflare,NOT_DC,cloudflare,['Non-Profits']
23453df8df321b5faec8853f333af10e22070b7bfe6c889b6007e2b7ad6e0b7f,26000,Infomaniak Network SA,www.infomaniak.com,sa infomaniak,['Non-Profits']
895008e3cf03cdc762707a2596081063399de4bdce8d4558af623454ce138842,54000,"New Dream Network, LLC",www.dreamhost.com,dreamhost new,['Unknown()']
38191199370edea724aa117dbba090dd321dc9e20fc6d909fee36ac0d96fbfd6,1000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
28295d7dee3a22ee6bc64a2f710926221ee4e661db1168f0f9c9bb5f72b536c6,74000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
3dc7b02cb99c2792f62605c7df2bfeea8b7c1d8ae548ebf097a782f24e0c1613,61000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Illegal Downloads']
cc1da96c3eb422c6980a1f85568b754115126eba25bcf1f0a0049cf682f4ad17,69000,cloudflare,NOT_DC,cloudflare,"['Business Services', 'Jobs/Employment']"
936b38da0846b052f27d7753d10a7df95274b6a0f9d9d29a5f98fc1f26c10c4c,54000,NOT_DC,NOT_DC,NOT_DC,['Games']
0a043e5df4c7e3fbf4af8c8a36481730cf0e87265b0eb6d66c0d7a578b7a81ac,63000,OXEVA SAS,www.oxeva.fr,fr oxeva,['Games']
9a22328a22d1b9869d48d1e47ef707df469c1cae3406cc95afda12bca289830e,91000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
0f5ca09b6bda7bcbcf6402c0f897f9e31ef5385f91b8dc18b58a021a3a3c887a,74000,Cloud Custs,NOT_DC,cloud custs,['Social Science']
b4e25fb7ff33560d831c41e8761fc7e90c829d316b22a9b3f5d4ea848e3bc1ba,77000,"New Dream Network, LLC",www.dreamhost.com,dreamhost new,['News/Media']
bc98853a5bab4af9e6dc3424992430dc4bbfd2b0446166c4cdb543369db63a3f,10000,NOT_DC,NOT_DC,NOT_DC,['Online Trading']
8b892bd506e14572417e4112c78a78c282546162547a198123c0859e53c698e2,10000,cloudflare,NOT_DC,cloudflare,['Entertainment']
70de673b6ee5a4fc405ffc6ffa925ed46ee48786bc360094c0583a65691ba94e,70000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Mobile Phones']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,49000,,,,['Not Actionable']
faf8347e4eaaa0d3d62786bac491696734cddfdaab5e818136fcc0be8b02ef15,12000,DigitalOcean,NOT_DC,digitalocean,['News/Media']
8f4e4ce5a60be43387696e2bf48f1516c7d4faee319feb73198647120ee947b0,7000,"Fastly, Inc.",www.fastly.com,fastly,"['Entertainment', 'Television']"
d5877c16efdce65567ef7a2ab607054a3bc4713c98d6c38ad7184b824ab0d9c5,51000,digitalocean,NOT_DC,digitalocean,['Non-Profits']
da1fc70e59ee27554053a27382ae0294ad9168eb68df0769c17e1823103430e3,58000,SoftLayer Technologies Inc.,www.ibm.com,softlayer ibm,"['Games', 'Business Services']"
5b956a796e39a1af7fc578c550f4a798c58822f1e8c88e6af070faa142754c99,97000,WEBSITEWELCOME.COM,www.websitewelcome.com,websitewelcome,['Unknown()']
8e91cb196e1397fa0bb565bee1ce89068d8ede8028aa050401a76edec9c6a577,94000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Games']
91834b0476306b49e59a708a36c9635127d90834637b16c3d542c845905ab30f,98000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
7b396317403438b727f5470c25034b9aca0a28263c9a3b3a76856cb4f2c33102,41000,"GoDaddy.com, LLC",godaddy.com,godaddy,['Entertainment']
1b2ce8c65b0e186b8ba10132dde22ac1f9a35d039a071e45dd73d7b61077f192,59000,Edgecast Inc.,edg.io,edg io,['Travel']
e905856c40541f74e8536ab5a9b6f162de1d0344bb43f7ef7ea452020469fa60,37000,cloudflare,NOT_DC,cloudflare,['Unknown()']
03c42afc8588e59c78ee541405b4c339c4ad808d987f8eacfe0c7907b3096a3b,65000,NOT_DC,NOT_DC,NOT_DC,['Fashion']
3f936e0727e85e90d98b16ab7121697e7b516ad9ee198334b1e0085a085d87e0,35000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
f36b27c0b5e7372a0f564c672b0a36cf52d609a201207d2ef4801a2003ea074c,61000,VPSBG,vps.bg,bg vps,['Games']
e0e4bdb65623faaf1d00206e8c747557bc1bf11f9b823270309be07b3a0ef5ec,75000,NOT_DC,NOT_DC,NOT_DC,['Streaming Audio']
3f4433b4972c3b091271ac299e60336ff71055f98581adc8144db6d3c421ba0f,84000,UK Webhosting Ltd,www.webhosting.uk.com,webhosting uk,['Software/Technology']
c6466b6b75e22cd480542f8b297a540aa4cd976f263b95d5e4713f653b6847c0,5000,Webzilla B.V.,webzilla.com,webzilla,['Unknown()']
b0b55f8f066bf88fb647f1bb2f59a45bec5ed5db44ff4cae1dce071bddd1c7db,12000,cloudflare,NOT_DC,cloudflare,['News/Media']
ea8e5278525c94153de528e864661c09ac0aaf55b5a34342b94ac9b671a2c0ab,31000,digitalocean,NOT_DC,digitalocean,['Religious']
7de351736e720e4dd7bc691c5ec48cb1ed2996255b1573e1cce3ff6582ef6336,63000,Aruba S.p.A.,www.aruba.it,aruba it,['News/Media']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,67000,,,,['Business Services']
67842baa3fb5e5b8a176919c43b4f92e993808ce7bd2303e6c190ab5f5b43b04,70000,digitalocean,NOT_DC,digitalocean,['Games']
b9a1582d99b0cda10a3e5ff5ed16c4c697153375c27613454eac64a9d8e69885,11000,cloudflare,NOT_DC,cloudflare,['Streaming Video']
e7ca92f8a6090bef776462af982eb320274b4e91e66d66702b8522959687bf39,72000,Defender cloud international llc,dfdcloud.com,defender dfdcloud,['Business Services']
925e5e34784391536c0865b4f74d7a262af04a82ee62884f4f948853083cdbfc,82000,cloudflare,NOT_DC,cloudflare,['Business Services']
b943d40e919824d4549f2982b80ba97e0bb082a758ab674a0338924d661876ac,89000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
1e79528d4a192660fd80102ea5785ff0688149d28cb3051dd58678e388d3e6c7,15000,NOT_DC,NOT_DC,NOT_DC,"['Entertainment', 'Anime/Manga/Webcomic']"
d1d11e4fa1b99c77744173e7212b05471bb3d33fa84fa5c9884ed61413fca839,48000,cloudflare,NOT_DC,cloudflare,['Illegal Downloads']
6e78be8d13d532324591ca8a20c23029a25abd7703b194b9cf673cc4f90b386a,54000,Unified Layer,www.unifiedlayers.com,unified unifiedlayers,['News/Media']
b2c1349bc41f6ef033fb73dbc96337f3a98f785abd5f8986442deb7829e8ec43,9000,cloudflare,NOT_DC,cloudflare,['Unknown()']
03c42afc8588e59c78ee541405b4c339c4ad808d987f8eacfe0c7907b3096a3b,74000,NOT_DC,NOT_DC,NOT_DC,['Sports']
ee8a1aca05bf4b47f1d45ea809a01f400522800c356ad7d440c00b1bb68091d5,71000,Google LLC,www.google.com,google,['Software/Technology']
a36ceb22eb2938fbf149a2a22c20b73da0af7d387dd5d408b959b572ace5fe04,74000,cloudflare,NOT_DC,cloudflare,['Sports']
2a04b49f81db13fdec73b37bb4a79a3b068208d44265d770f16d0aa3d85853b1,51000,cloudflare,NOT_DC,cloudflare,['Games']
a3adb1a77d784b36928d89976eb31189d79ad8959550dd8caa1872b1bf0bc4f5,53000,cloudflare,NOT_DC,cloudflare,['News/Media']
203455e5f9549e1834aa83cd3ed4516037884ec779486e67987142f772ad50b0,63000,Rackspace Hosting,www.rackspace.com,rackspace,['Software/Technology']
4ee479463e63d6bd5501b6eef970eb959bdef013de67f8a8426e700aabeea795,60000,OVH SAS,proof.ovh.net,ovh proof,['Financial Institutions']
d621926119e60df1af31f653d631f7e11e807e9401eb2cb03d017175ae75a1d6,14000,LeaseWeb Network B.V.,www.leaseweb.com,leaseweb network,['Business Services']
511968036a487e9de77b177411f1f8825162955ff21057f783052fdbcbaa91ba,31000,cloudflare,NOT_DC,cloudflare,['Sports']
19d1f97ef02446e259d8749c5df03cda1a71d03b3f105e3fe6134b3acbb188c4,7000,NOT_DC,NOT_DC,NOT_DC,['Visual Search Engines']
93c8571b27f469a3297b1ace5a1c1e098e7d0977ac7a9ba3a1ddde4762f93d95,70000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
4bd066d6239e7567656621274e149c1befeb9fa5a5405f022d44e89e841ab177,24000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Illegal Downloads']
c0040f6a20ba1d8193a326f464c77f00ddbd0c37c9456e414fc8da1df52db6ed,23000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
7c57a9c41dd467f1d48ddbf3edb473c3f090c6498b87158e90bfd5c330b25135,42000,NOT_DC,NOT_DC,NOT_DC,['Unknown()']
c6bead4c4f12346db6a10c2c39543d629ace8aa25a7461c09c505b654a4462e3,10000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
61d3f7c6a61f491eb033962bb416c3d177ced6ca5861d4a7fd29360f024b412c,8000,NOT_DC,NOT_DC,NOT_DC,"['Science and Technology', 'News/Media']"
492978cb81a98c00123fc84cd2f821a9682c63bdcd15e314c5fd66a0ea291b83,28000,NOT_DC,NOT_DC,NOT_DC,['Government']
424f37026eeb51f097fe60404a041ddc984eea1c09c44fae2da5799785990a8b,46000,NOT_DC,NOT_DC,NOT_DC,"['Business Services', 'Advertisements']"
ab87c972694729e2e6d9469bccf657bcd943c5efab9a6d828e4388013b24840b,64000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Research/Reference']
4f38b28699f6bdf5737c72be3c39b4e8947a4fcde7ebf936f2c8f290ac70fd72,39000,cloudflare,NOT_DC,cloudflare,['Infrastructure']
caa97f956dc17a55ceb09b86449aff38075036ab43e18e33c7726687347cf4c0,52000,Hetzner Online GmbH,www.hetzner.com,online hetzner,['Educational Institutions']
d5950867660a5805e4986fec8ca0d42e2f2908c0049ad38e9565bf4012868284,39000,OVH Ltd,proof.ovh.net,ovh proof,['Webmail']
621bc25e48b81d82ff4912389ae670e8d53890985727dd4c7111117240b97e85,98000,constant.com,NOT_DC,constant,"['Sexuality', 'Pornography', 'Nudity', 'Adult Themes']"
9f2fd47cefe05667ae3d30f92156fec73b6ca18ba10d3615e9da3e36792d7232,91000,"OVH Hosting, Inc.",proof.ovh.net,ovh proof,['Educational Institutions']
44af4ef78163ebb2d08b9dfc88bfe108ef883e3fe82e7a321cc7c6603cfac90d,94000,CDNetworks,www.cdnetworks.com,cdnetworks,['Unknown()']
84635dedd39524ac6db92cd88a2ff7e2b05c58c74a6cf3dca05f7885b3230a90,98000,cloudflare,NOT_DC,cloudflare,['Unknown()']
92ca4ab68cca37e8d6142ae7dac0db9ffcd6ec82d88c7fa668b4ebc918b0cc12,74000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
c4ad27620befd21585f0c1b2b79f44583c0b37987d176ebbea4a7d6f2c7f83ab,93000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
044b608750c0b3ddf3520bb56e024affd76d279b7335e6c93557f2749367d0c8,2000,cloudflare,NOT_DC,cloudflare,"['Photo Sharing', 'File Storage', 'Nudity', 'Pornography']"
8bab73f3b136e6403146f8f9bfebbefdddce953b42bf5cefdf3c394a51c808b1,17000,cloudflare,NOT_DC,cloudflare,['Software/Technology']
45f65be5a2b4bc2c253c364c32471e132967b6853e3fab6dbd45c0166a0f0a4f,1000,cloudflare,NOT_DC,cloudflare,"['Tasteless', 'Pornography', 'Nudity', 'Regional Restricted Sites (Germany)']"
dcb995996dd9094919901efe277a9d437cd57a6d7e7d389d475c19a441d64885,26000,NOT_DC,NOT_DC,NOT_DC,['Entertainment']
25514345163d13c49960458ca84acb204bb32e4dc0d75f6e4a762f5718bd6b51,88000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
9484224909f08fe380559d569624f2a047901f74189a0be8f26396fb58e6c2b2,31000,Amazon AWS,NOT_DC,amazon aws,['Sports']
f7c79951d994f9b1615610cd401074b600a573aafe62a66059935bc4dc084aaf,49000,Private Cloud,e2enetworks.com,private cloud,['Travel']
483d3447259873dcb416bdeca7112041862ec0d0ffcb9cc0519340ca3fe6228d,27000,Aptum Technologies,aptum.com,aptum,"['Social Networking', 'Chat', 'Games']"
cfd6f44a6f61c25b03bb8ac270efa63a029023ff6cf891adf94a9fb1b88b1be5,85000,Microsoft Azure,NOT_DC,microsoft azure,['Business Services']
c6bf22bb4dd590ba05f8b395befa87aef5ae22873fa16c6a0b793de39275b236,94000,cloudflare,NOT_DC,cloudflare,['Forums/Message boards']
04b7bb1dfd9afdc8f839a2915215333ee737ee0294b14af8c89fa19a3fdba4a4,45000,Tiggee LLC,www.tiggee.com,tiggee,['Business Services']
33778a2090a470241092365a9e76418385a91c44b346fd68486a2c92cf5f3d03,34000,CLDR DS ID Cloud,cldr.eu,cldr cloud,['Unknown()']
f8b495b158149d8978cdc829e136436cf308354e970541317fc3f3e66f1b1dbc,92000,FUJITSU CLOUD TECHNOLOGIES LIMITED,cs.jp.fujitsu.com,cloud limited,['Illegal Downloads']
f2358f5c095ea29f027807572a140b98ae826a1301a88ce494b8d01d4330b260,66000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
9b084895ff20682940bc6c7aaa2e3b26fdc5832598ef43f4b53d4b81b4729bcb,50000,cloudflare,NOT_DC,cloudflare,"['Video Sharing', 'Movies', 'Streaming Video', 'P2P/File sharing']"
f8c7c9c6ec8bdc48c8c3183f9275732951572250a4aaeba2c5300c3452157e54,20000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Games']
0e958ddaa61be6d46a0956fa1a016934eafb69699d87ed70454c4ba7a0945af8,2000,Tiggee LLC,www.tiggee.com,tiggee,"['Software/Technology', 'Web Spam']"
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,18000,,,,['Infrastructure']
5acdb193fa8f3be80ba00e047f1247baba5d5495a99b9ef4cf05c2072f3b1e09,51000,cloudflare,NOT_DC,cloudflare,['Forums/Message boards']
f29d34e52aa5f6d16c164eb69ac4110eb7819ae574738a365ebce414078d5624,43000,NOT_DC,NOT_DC,NOT_DC,['Internet Telephony']
1ef30fa129e5fdb96d5ed19669722632ecd97989da7d2aaf701eb4ca2114eb2d,83000,digitalocean,NOT_DC,digitalocean,['Health and Medicine']
9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,11000,,,,['Business Services']
3d8614a822b81746a14179413c3c0676645391b5f4244da806e61e45bf379078,8000,Amazon AWS,NOT_DC,amazon aws,['Ecommerce/Shopping']
1a3f5f19c9f56fc1f02d539f1f38b8197f766baa9f0c28ff3b3a7cf46bf1c5fc,41000,Amazon AWS,NOT_DC,amazon aws,['Streaming Video']
d6f9e5257701f37df8eaad2ed960692a6b83dc5098b52bd8ff6aa0fbbe590753,42000,NOT_DC,NOT_DC,NOT_DC,['Visual Search Engines']
0ed3c59d32c1d1facae20d835396fe84028cbf95ea990a24c587fe53e8ca433c,89000,NOT_DC,NOT_DC,NOT_DC,['Sports']
206bd6859ebcffe53d58175f93972645e414e936617a5f6f5b27dd6f0f4dc6ac,54000,Amazon AWS,NOT_DC,amazon aws,['Infrastructure']
bd539505b8bcd36288945ae05db0bb3e297623dc072b7c487fad716e80a9b985,9000,"Fastly, Inc.",www.fastly.com,fastly,"['Health and Medicine', 'Business Services']"
f153f8fb67960b9cf5741fac5062df4a174cb616ddbe682173be66812611ed25,38000,NOT_DC,NOT_DC,NOT_DC,['Educational Institutions']
7fe73a88e3a39792baac1cb8eedd24729cb0033c5ee691e70df8c9787315ad14,20000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
344bb3aaa49adac56890e474bb6ba9f41567452051d4b02458f9f03cee42a4bf,44000,cloudflare,NOT_DC,cloudflare,"['Web Spam', 'Ecommerce/Shopping']"
23979defeea026ea4bfda5cf0fc2157e326b44f3406bedf86fb5194010ff9688,8000,NOT_DC,NOT_DC,NOT_DC,"['Automotive', 'Business Services']"
e0237a6361727128a0a110315e200208c7d8c2ffb572ffb744d80dfd7df43818,56000,NOT_DC,NOT_DC,NOT_DC,['Travel']
f7e888b2734d8f7ba624e19960ea0554aec2de4beb2f57af0e8aa5103f76f745,11000,NOT_DC,NOT_DC,NOT_DC,['Financial Institutions']
ae9ca4f82e6f29c06f56a2a4ee3a0e188be1cd0e7b2b94e7f75a2ad728b486e5,58000,NOT_DC,NOT_DC,NOT_DC,['Politics']
b1f973be18a8d84246c716caaa029d5b70c08d7abb3dc4ca5cb10b42ab1ee358,12000,Amazon AWS,NOT_DC,amazon aws,['Business Services']
a6204e3f89782f3e8ddb3b1229d40135fcc86214d7b41eebdcc4d6ce7c021ee7,91000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
80dfff6d35e62d5da10eed27951e8a7fd432d521979dede989df545811602bc8,27000,NOT_DC,NOT_DC,NOT_DC,['Lotteries']
a23f42b750d889e1ad8fb299ad55252e669be2b3db2dd23415c5a5b8336b9c71,32000,"OVH Hosting, Inc.",proof.ovh.net,ovh proof,['Software/Technology']
cc980c9eb33f1cecfa322bf959247cc1025fc33144cc479c332b387f34eed4bb,76000,Volia SP Network Coordination Center,dc.volia.com,coordination dc,['Travel']
48490dc2dbe888a0ecb67f516ab41eb40ef62ce95482af399c18aa5a58135268,25000,cloudflare,NOT_DC,cloudflare,['Unknown()']
f0a5d7fce197089ec2621f8697cb0c7e89534414bf0ebf7c1bf8cbc8797b851e,61000,NOT_DC,NOT_DC,NOT_DC,['News/Media']
03f116ef4aa66d7c44ab00f7f9cfec577da8617f560ca96853944cd90f181539,95000,UNITEDCOLO RootServer,NOT_DC,rootserver unitedcolo,['Forums/Message boards']
fa847231838dc2dfdc83c2847ac62217ac52136dc6e8ea608562aa52e14cd4e4,19000,NOT_DC,NOT_DC,NOT_DC,['Professional Networking']
4d5d5929c06b391b6132c6bbc0e70da220e19e5f97e638f1406a11be488a91ce,73000,linode.akamai.com,NOT_DC,akamai linode,['Society and Culture']
d757f20deb464411ef0db1309583c7b9c360b8551fd9ea59db98d0c180a02d21,95000,NOT_DC,NOT_DC,NOT_DC,['Business Services']
313b0c07668774bdb6a9ca8ea36281b8b338c2988226428e35d6c3f068781e03,55000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
64859bbf1ac2f4972fe29eef6e6219e1fed0a0235742f1ccf94663a6aad87ad6,26000,"The activity you have detected originates from a dynamic hosting environment. For fastest response, please submit abuse reports at http://aws-portal.amazon.com/gp/aws/html-forms-controller/contactus/AWSAbuse For more information regarding EC2 see: http://ec2.amazonaws.com/ All reports MUST include: * src IP * dest IP (your IP) * dest port * Accurate date/timestamp and timezone of activity * Intensity/frequency (short log extracts) * Your contact details (phone and email) Without these we will be unable to identify the correct owner of the IP address at that point in time.",amazon.com,port detected,['Financial Institutions']
4305e51a03cd6545e7fe992b1abad3ca404f41928385261770a6d00b427938cc,70000,"CariNet, Inc.",cari.net,carinet cari,['Software/Technology']
810f32864d3a596e039d4170fa95691348a6d4d10c9e7c103c0d841d118fc384,59000,"TierPoint, LLC",www.tierpoint.com,tierpoint,['Visual Search Engines']
497bd89db4d9e60b4a9027ed1415bdb81513cab2252a43396966ac7d744cdfea,41000,"Beijing CNISP Technology Co., Ltd",www.cnispgroup.com,cnisp co,['Business Services']
464ad335af56763c0a50253c8859bee1553297e3aed133760548d40d5d07cb1d,92000,cloudflare,NOT_DC,cloudflare,['Unknown()']
14a3a252c9987541595554b1411edd537a8963efaebcdd11422ade55d94aaf67,94000,NOT_DC,NOT_DC,NOT_DC,"['News/Media', 'Blogs']"
8246246e2d0a01972316daee274a10439309d90d78a0f07fa8e7383e4fdd7858,50000,Incapsula Inc,www.imperva.com,imperva incapsula,['Travel']
47dec9a9089b2e553d2150d08ddef6d98f804c179053eb31487751162ea5dfdb,41000,"Dayco Telecom, C.A.",daycohost.com,telecom daycohost,"['Entertainment', 'Movies']"
fb2b9fb17d7a47e4578d040ebcc2df502eec4f7e64626740963a18689a55a72e,81000,NOT_DC,NOT_DC,NOT_DC,['Ecommerce/Shopping']
e2a06d7f89add6c6731e82b09b37e022e7a17679d6f18988a776bf76dce8b66d,20000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Entertainment']
daca5900f8e279dd155d7c46a9446a7607415a12a7374cf19de8329e01e3621e,51000,"Cloudflare, Inc.",www.cloudflare.com,cloudflare,['Entertainment']
